Epoch 7 Loss 0.6622390935761698, Validation Accuracy 15/16
Epoch 7 Loss 1.0696417809651608, Validation Accuracy 15/16
Epoch 7 Loss 1.1307483768268811, Validation Accuracy 16/16
Epoch 7 Loss 0.911600237645422, Validation Accuracy 14/16
Epoch 7 Loss 0.6427447878691143, Validation Accuracy 14/16
Epoch 7 Loss 1.4638672764153038, Validation Accuracy 14/16
Epoch 7 Loss 0.576987641739838, Validation Accuracy 16/16
Epoch 7 Loss 0.44984987479447275, Validation Accuracy 15/16
Epoch 7 Loss 0.7210105007245059, Validation Accuracy 16/16
Epoch 7 Loss 1.7092957826886215, Validation Accuracy 14/16
Epoch 7 Loss 0.8337115734785551, Validation Accuracy 15/16
Epoch 7 Loss 1.0111759544417684, Validation Accuracy 13/16
Epoch 7 Loss 0.7633557855019629, Validation Accuracy 15/16
Epoch 7 Loss 1.0910377117205916, Validation Accuracy 15/16
Epoch 8 Loss 0.0672718155864202, Validation Accuracy 15/16
Epoch 8 Loss 0.8512679139662737, Validation Accuracy 13/16
Epoch 8 Loss 1.1688085684056255, Validation Accuracy 15/16
Epoch 8 Loss 0.8340828403549687, Validation Accuracy 14/16
Epoch 8 Loss 0.5969023442556389, Validation Accuracy 14/16
Epoch 8 Loss 0.3404359664969395, Validation Accuracy 15/16
Epoch 8 Loss 0.7168731753326171, Validation Accuracy 14/16
Epoch 8 Loss 1.1476739158347422, Validation Accuracy 15/16
Epoch 8 Loss 1.144872246144169, Validation Accuracy 15/16
Epoch 8 Loss 1.1725366494953864, Validation Accuracy 14/16
Epoch 8 Loss 1.6971456790807646, Validation Accuracy 14/16
Epoch 8 Loss 1.6445711421741973, Validation Accuracy 13/16
Epoch 8 Loss 1.5063700260922201, Validation Accuracy 14/16
Epoch 8 Loss 2.0933172388009584, Validation Accuracy 15/16
Epoch 8 Loss 2.565243156894563, Validation Accuracy 16/16
Epoch 8 Loss 0.9887148861507946, Validation Accuracy 14/16
Epoch 8 Loss 2.481696785361194, Validation Accuracy 15/16
Epoch 8 Loss 1.0707445336396297, Validation Accuracy 15/16
Epoch 8 Loss 0.8575185287095541, Validation Accuracy 16/16
Epoch 8 Loss 0.9076441639382937, Validation Accuracy 15/16
Epoch 8 Loss 0.7761156890063696, Validation Accuracy 14/16
Epoch 8 Loss 0.7255448711551433, Validation Accuracy 14/16
Epoch 8 Loss 0.551976585337288, Validation Accuracy 16/16
Epoch 8 Loss 1.1404313583262764, Validation Accuracy 12/16
Epoch 8 Loss 0.7090010715398537, Validation Accuracy 14/16
Epoch 8 Loss 0.8351132056568895, Validation Accuracy 14/16
Epoch 8 Loss 1.3060956306990517, Validation Accuracy 15/16
Epoch 8 Loss 0.725678375962293, Validation Accuracy 15/16
Epoch 8 Loss 1.1112267721349471, Validation Accuracy 13/16
Epoch 8 Loss 0.6996354425384569, Validation Accuracy 14/16
Epoch 8 Loss 1.2160142663805216, Validation Accuracy 14/16
Epoch 8 Loss 0.9334264257433159, Validation Accuracy 13/16
Epoch 8 Loss 0.7014825122639696, Validation Accuracy 14/16
Epoch 8 Loss 1.0766536081831595, Validation Accuracy 16/16
Epoch 8 Loss 1.607920412518006, Validation Accuracy 12/16
Epoch 8 Loss 0.8586334347001819, Validation Accuracy 16/16
Epoch 8 Loss 0.5828901469406989, Validation Accuracy 16/16
Epoch 8 Loss 1.428081510161578, Validation Accuracy 14/16
Epoch 8 Loss 1.0004896384897646, Validation Accuracy 15/16
Epoch 8 Loss 0.6220942441842022, Validation Accuracy 15/16
Epoch 8 Loss 0.504788394478369, Validation Accuracy 15/16
Epoch 8 Loss 0.8313845612189406, Validation Accuracy 15/16
Epoch 8 Loss 0.3670824755866732, Validation Accuracy 14/16
Epoch 8 Loss 1.6064349309936026, Validation Accuracy 13/16
Epoch 8 Loss 0.9114922980783086, Validation Accuracy 15/16
Epoch 8 Loss 0.2580782924646238, Validation Accuracy 13/16
Epoch 8 Loss 1.8629718452837194, Validation Accuracy 13/16
Epoch 8 Loss 1.9209272653152845, Validation Accuracy 15/16
Epoch 8 Loss 0.481056919708379, Validation Accuracy 15/16
Epoch 8 Loss 0.34243582617787277, Validation Accuracy 15/16
Epoch 8 Loss 0.7742311034260434, Validation Accuracy 16/16
Epoch 8 Loss 0.6158431019959527, Validation Accuracy 16/16
Epoch 8 Loss 0.7969097943262773, Validation Accuracy 14/16
Epoch 8 Loss 0.908460993784189, Validation Accuracy 15/16
Epoch 8 Loss 1.2423291678322461, Validation Accuracy 14/16
Epoch 8 Loss 0.9780453350532511, Validation Accuracy 15/16
Epoch 8 Loss 1.1325461359394755, Validation Accuracy 14/16
Epoch 8 Loss 1.0972599183426623, Validation Accuracy 14/16
Epoch 8 Loss 0.985785687933011, Validation Accuracy 14/16
Epoch 8 Loss 0.8762943218668001, Validation Accuracy 14/16
Epoch 8 Loss 0.8707892835900999, Validation Accuracy 15/16
Epoch 8 Loss 1.131212438227821, Validation Accuracy 13/16
Epoch 8 Loss 0.5731956158566139, Validation Accuracy 15/16
Epoch 9 Loss 0.07092196074355556, Validation Accuracy 14/16
Epoch 9 Loss 0.9521137037439792, Validation Accuracy 15/16
Epoch 9 Loss 1.4682383814563111, Validation Accuracy 16/16
Epoch 9 Loss 0.5661933603713887, Validation Accuracy 14/16
Epoch 9 Loss 0.4977635901148827, Validation Accuracy 15/16
Epoch 9 Loss 0.33819642267308136, Validation Accuracy 15/16
Epoch 9 Loss 1.06993044515237, Validation Accuracy 15/16
Epoch 9 Loss 1.4242279680034367, Validation Accuracy 15/16
Epoch 9 Loss 0.884003769485353, Validation Accuracy 16/16
Epoch 9 Loss 1.0517281332481283, Validation Accuracy 14/16
Epoch 9 Loss 1.4490938474795023, Validation Accuracy 15/16
Epoch 9 Loss 1.4113366773925626, Validation Accuracy 16/16
Epoch 9 Loss 2.0407207318643135, Validation Accuracy 13/16
Epoch 9 Loss 1.8180523342348918, Validation Accuracy 15/16
Epoch 9 Loss 1.795063180253777, Validation Accuracy 16/16
Epoch 9 Loss 0.8641356445879441, Validation Accuracy 16/16
Epoch 9 Loss 1.9291618779753439, Validation Accuracy 16/16
Epoch 9 Loss 1.0740661738795851, Validation Accuracy 14/16
Epoch 9 Loss 1.4192572598504316, Validation Accuracy 16/16
Epoch 9 Loss 0.724170090931087, Validation Accuracy 16/16
Epoch 9 Loss 1.1176076540729452, Validation Accuracy 15/16
Epoch 9 Loss 1.1522496514218428, Validation Accuracy 14/16
Epoch 9 Loss 0.367927784649834, Validation Accuracy 16/16
Epoch 9 Loss 0.986723922337664, Validation Accuracy 15/16
Epoch 9 Loss 0.4794948645707611, Validation Accuracy 15/16
Epoch 9 Loss 0.7001620548912352, Validation Accuracy 15/16
Epoch 9 Loss 0.873412735804484, Validation Accuracy 14/16
Epoch 9 Loss 0.663678077050929, Validation Accuracy 15/16
Epoch 9 Loss 0.26718695512347074, Validation Accuracy 15/16
Epoch 9 Loss 0.2556418033414975, Validation Accuracy 13/16
Epoch 9 Loss 1.5149068737426798, Validation Accuracy 14/16
Epoch 9 Loss 0.6399236246786241, Validation Accuracy 14/16
Epoch 9 Loss 0.5982335836331545, Validation Accuracy 14/16
Epoch 9 Loss 0.6156316195411874, Validation Accuracy 15/16
Epoch 9 Loss 1.8922772727809682, Validation Accuracy 14/16
Epoch 9 Loss 0.9779421743050596, Validation Accuracy 14/16
Epoch 9 Loss 0.896457582308559, Validation Accuracy 14/16
Epoch 9 Loss 1.2348932591299755, Validation Accuracy 15/16
Epoch 9 Loss 1.4177920976744913, Validation Accuracy 15/16
Epoch 9 Loss 0.7523364426927943, Validation Accuracy 15/16
Epoch 9 Loss 0.5987491208889483, Validation Accuracy 13/16
Epoch 9 Loss 0.7363516650457927, Validation Accuracy 15/16
Epoch 9 Loss 0.5051883537682285, Validation Accuracy 14/16
Epoch 9 Loss 0.9137219892796865, Validation Accuracy 16/16
Epoch 9 Loss 1.073998515913635, Validation Accuracy 13/16
Epoch 9 Loss 0.3830641369923232, Validation Accuracy 14/16
Epoch 9 Loss 0.8405531400122205, Validation Accuracy 15/16
Epoch 9 Loss 1.0843779704523895, Validation Accuracy 15/16
Epoch 9 Loss 0.825132611379729, Validation Accuracy 16/16
Epoch 9 Loss 0.5318924373625878, Validation Accuracy 14/16
Epoch 9 Loss 0.6710398366182406, Validation Accuracy 15/16
Epoch 9 Loss 0.524346514612311, Validation Accuracy 15/16
Epoch 9 Loss 0.7943817045241233, Validation Accuracy 15/16
Epoch 9 Loss 0.7973542792838424, Validation Accuracy 15/16
Epoch 9 Loss 1.5674905140229136, Validation Accuracy 16/16
Epoch 9 Loss 0.46321213679595874, Validation Accuracy 15/16
Epoch 9 Loss 1.1054274296009376, Validation Accuracy 15/16
Epoch 9 Loss 1.3293063650010333, Validation Accuracy 16/16
Epoch 9 Loss 1.1297602001636302, Validation Accuracy 14/16
Epoch 9 Loss 0.9831172609159058, Validation Accuracy 14/16
Epoch 9 Loss 0.8875354645329776, Validation Accuracy 14/16
Epoch 9 Loss 1.1639714528018679, Validation Accuracy 15/16
Epoch 9 Loss 0.9751912482515673, Validation Accuracy 15/16
Epoch 10 Loss 0.06284220980561889, Validation Accuracy 15/16
Epoch 10 Loss 1.02786948898869, Validation Accuracy 14/16
Epoch 10 Loss 1.191656379204339, Validation Accuracy 16/16
Epoch 10 Loss 0.39282550798049426, Validation Accuracy 16/16
Epoch 10 Loss 1.004184388553355, Validation Accuracy 14/16
Epoch 10 Loss 0.31876868542674097, Validation Accuracy 16/16
Epoch 10 Loss 0.8320880774336981, Validation Accuracy 15/16
Epoch 10 Loss 1.197944702723499, Validation Accuracy 16/16
Epoch 10 Loss 0.8146385431321195, Validation Accuracy 16/16
Epoch 10 Loss 0.6611664484791085, Validation Accuracy 15/16
Epoch 10 Loss 1.1551031334939237, Validation Accuracy 16/16
Epoch 10 Loss 1.0627062255727917, Validation Accuracy 16/16
Epoch 10 Loss 1.6768854292604922, Validation Accuracy 16/16
Epoch 10 Loss 1.438410173287415, Validation Accuracy 14/16
Epoch 10 Loss 2.167766902160721, Validation Accuracy 14/16
Epoch 10 Loss 0.8930858894402759, Validation Accuracy 12/16
Epoch 10 Loss 2.4044997822885885, Validation Accuracy 15/16
Epoch 10 Loss 1.593976800534929, Validation Accuracy 14/16
Epoch 10 Loss 1.489055524495993, Validation Accuracy 15/16
Epoch 10 Loss 0.8958175025523805, Validation Accuracy 15/16
Epoch 10 Loss 1.0963075612974582, Validation Accuracy 13/16
Epoch 10 Loss 0.8413707834285028, Validation Accuracy 14/16
Epoch 10 Loss 0.5118023945471315, Validation Accuracy 15/16
Epoch 10 Loss 0.6045082391195917, Validation Accuracy 14/16
Epoch 10 Loss 0.9342441637935477, Validation Accuracy 14/16
Epoch 10 Loss 1.2237669924814187, Validation Accuracy 16/16
Epoch 10 Loss 0.9136709895766606, Validation Accuracy 15/16
Epoch 10 Loss 0.8550984115151077, Validation Accuracy 16/16
Epoch 10 Loss 0.5861859382791467, Validation Accuracy 15/16
Epoch 10 Loss 0.5167169295907569, Validation Accuracy 14/16
Epoch 10 Loss 1.1295234731399688, Validation Accuracy 14/16
Epoch 10 Loss 0.8802331570056973, Validation Accuracy 15/16
Epoch 10 Loss 0.14826978758723397, Validation Accuracy 16/16
Epoch 10 Loss 1.2012020015867266, Validation Accuracy 14/16
Epoch 10 Loss 1.1906247516703985, Validation Accuracy 15/16
Epoch 10 Loss 0.3694527259303624, Validation Accuracy 15/16
Epoch 10 Loss 1.103368521206389, Validation Accuracy 14/16
Epoch 10 Loss 1.085273929008648, Validation Accuracy 13/16
Epoch 10 Loss 1.0302246428240154, Validation Accuracy 14/16
Epoch 10 Loss 1.2731031608166465, Validation Accuracy 14/16
Epoch 10 Loss 0.545476586822157, Validation Accuracy 16/16
Epoch 10 Loss 1.4645916021309628, Validation Accuracy 16/16
Epoch 10 Loss 0.7139060113046234, Validation Accuracy 16/16
Epoch 10 Loss 0.7046352839530665, Validation Accuracy 13/16
Epoch 10 Loss 0.554955581267706, Validation Accuracy 14/16
Epoch 10 Loss 0.5529687402812604, Validation Accuracy 13/16
Epoch 10 Loss 0.5501432488269499, Validation Accuracy 15/16
Epoch 10 Loss 1.8751209017357073, Validation Accuracy 16/16
Epoch 10 Loss 1.0427938173086724, Validation Accuracy 14/16
Epoch 10 Loss 0.8655047071651466, Validation Accuracy 16/16
Epoch 10 Loss 0.6563665196553471, Validation Accuracy 16/16
Epoch 10 Loss 0.9592683510296509, Validation Accuracy 16/16
Epoch 10 Loss 0.9176205377698521, Validation Accuracy 15/16
Epoch 10 Loss 1.121267018912979, Validation Accuracy 14/16
Epoch 10 Loss 0.9993827441670518, Validation Accuracy 15/16
Epoch 10 Loss 0.737980208323814, Validation Accuracy 16/16
Epoch 10 Loss 0.7955484642517994, Validation Accuracy 13/16
Epoch 10 Loss 0.7810613424379662, Validation Accuracy 13/16
Epoch 10 Loss 1.2705406240270227, Validation Accuracy 12/16
Epoch 10 Loss 0.7629790776434928, Validation Accuracy 13/16
Epoch 10 Loss 1.1338132802827756, Validation Accuracy 12/16
Epoch 10 Loss 1.0980691069814073, Validation Accuracy 12/16
Epoch 10 Loss 1.1496408817099533, Validation Accuracy 14/16
Epoch 11 Loss 0.03659092818767185, Validation Accuracy 14/16
Epoch 11 Loss 1.2644195197473564, Validation Accuracy 16/16
Epoch 11 Loss 1.549157341488822, Validation Accuracy 15/16
Epoch 11 Loss 0.527698154825321, Validation Accuracy 14/16
Epoch 11 Loss 0.4007456693485202, Validation Accuracy 14/16
Epoch 11 Loss 0.4815338845510722, Validation Accuracy 15/16
Epoch 11 Loss 0.7526170419681117, Validation Accuracy 15/16
Epoch 11 Loss 1.186066353338316, Validation Accuracy 15/16
Epoch 11 Loss 1.199112915812207, Validation Accuracy 15/16
Epoch 11 Loss 0.741337950677871, Validation Accuracy 15/16
Epoch 11 Loss 1.2791211762399788, Validation Accuracy 14/16
Epoch 11 Loss 2.3867109476911805, Validation Accuracy 14/16
Epoch 11 Loss 1.3674947114711524, Validation Accuracy 14/16
Epoch 11 Loss 1.363596133715113, Validation Accuracy 14/16
Epoch 11 Loss 1.830984333056012, Validation Accuracy 14/16
Epoch 11 Loss 0.6577036364779285, Validation Accuracy 14/16
Epoch 11 Loss 2.538997884575891, Validation Accuracy 12/16
Epoch 11 Loss 1.5445293297513636, Validation Accuracy 14/16
Epoch 11 Loss 1.0999163036064792, Validation Accuracy 15/16
Epoch 11 Loss 0.6653268409490096, Validation Accuracy 16/16
Epoch 11 Loss 0.9293342682119182, Validation Accuracy 15/16
Epoch 11 Loss 0.7151071592677288, Validation Accuracy 15/16
Epoch 11 Loss 0.2999556800428601, Validation Accuracy 15/16
Epoch 11 Loss 0.781329413872923, Validation Accuracy 15/16
Epoch 11 Loss 0.37069865542106617, Validation Accuracy 15/16
Epoch 11 Loss 0.7425498252610403, Validation Accuracy 16/16
Epoch 11 Loss 0.7974087510721947, Validation Accuracy 14/16
Epoch 11 Loss 0.3434346284878762, Validation Accuracy 16/16
Epoch 11 Loss 0.7812781902391668, Validation Accuracy 15/16
Epoch 11 Loss 0.4062387034658858, Validation Accuracy 15/16
Epoch 11 Loss 1.2244485326300931, Validation Accuracy 13/16
Epoch 11 Loss 0.951298080082327, Validation Accuracy 16/16
Epoch 11 Loss 0.6448146244580675, Validation Accuracy 13/16
Epoch 11 Loss 0.7121557536328013, Validation Accuracy 14/16
Epoch 11 Loss 1.8204835468271299, Validation Accuracy 14/16
Epoch 11 Loss 0.4353799480955103, Validation Accuracy 13/16
Epoch 11 Loss 0.45492963243699136, Validation Accuracy 15/16
Epoch 11 Loss 0.6405762903055497, Validation Accuracy 13/16
Epoch 11 Loss 0.8678733258471799, Validation Accuracy 15/16
Epoch 11 Loss 1.1025814187553467, Validation Accuracy 15/16
Epoch 11 Loss 0.7918741952050035, Validation Accuracy 14/16
Epoch 11 Loss 0.6449227641582425, Validation Accuracy 15/16
Epoch 11 Loss 0.5237572087417033, Validation Accuracy 15/16
Epoch 11 Loss 0.5798297288449654, Validation Accuracy 14/16
Epoch 11 Loss 0.9286432286799897, Validation Accuracy 13/16
Epoch 11 Loss 0.4670983214162655, Validation Accuracy 15/16
Epoch 11 Loss 0.8739972803449836, Validation Accuracy 14/16
Epoch 11 Loss 0.9725780413848758, Validation Accuracy 14/16
Epoch 11 Loss 0.38276108707915174, Validation Accuracy 15/16
Epoch 11 Loss 0.4249773536140992, Validation Accuracy 15/16
Epoch 11 Loss 0.7021378764749986, Validation Accuracy 15/16
Epoch 11 Loss 0.7230658159636909, Validation Accuracy 14/16
Epoch 11 Loss 1.3259348519140428, Validation Accuracy 14/16
Epoch 11 Loss 0.8559755824143147, Validation Accuracy 14/16
Epoch 11 Loss 1.4411030470796573, Validation Accuracy 15/16
Epoch 11 Loss 0.6544899320415192, Validation Accuracy 15/16
Epoch 11 Loss 0.5876765773295989, Validation Accuracy 14/16
Epoch 11 Loss 1.0223175528707003, Validation Accuracy 12/16
Epoch 11 Loss 1.2314904971838097, Validation Accuracy 13/16
Epoch 11 Loss 1.3600793001041642, Validation Accuracy 14/16
Epoch 11 Loss 0.6493794101708127, Validation Accuracy 15/16
Epoch 11 Loss 0.769022541703144, Validation Accuracy 15/16
Epoch 11 Loss 0.6746877206942337, Validation Accuracy 13/16
Epoch 12 Loss 0.02414781807404348, Validation Accuracy 16/16
Epoch 12 Loss 0.9118394573347732, Validation Accuracy 16/16
Epoch 12 Loss 1.0323403370955362, Validation Accuracy 15/16
Epoch 12 Loss 0.7148025908363408, Validation Accuracy 15/16
Epoch 12 Loss 0.9695513031524723, Validation Accuracy 15/16
Epoch 12 Loss 0.5308800183980681, Validation Accuracy 15/16
Epoch 12 Loss 0.7165427544121701, Validation Accuracy 15/16
Epoch 12 Loss 0.8847674156652601, Validation Accuracy 13/16
Epoch 12 Loss 1.0778246453037268, Validation Accuracy 14/16
Epoch 12 Loss 1.0295016369660575, Validation Accuracy 16/16
Epoch 12 Loss 1.0706714810001015, Validation Accuracy 16/16
Epoch 12 Loss 1.0600810097807796, Validation Accuracy 14/16
Epoch 12 Loss 1.340405956070904, Validation Accuracy 15/16
Epoch 12 Loss 1.0019085120605333, Validation Accuracy 15/16
Epoch 12 Loss 1.5336361551371303, Validation Accuracy 14/16
Epoch 12 Loss 0.6341298415964933, Validation Accuracy 15/16
Epoch 12 Loss 1.5375836023154958, Validation Accuracy 12/16
Epoch 12 Loss 0.9563195347884779, Validation Accuracy 15/16
Epoch 12 Loss 0.8034398040945006, Validation Accuracy 16/16
Epoch 12 Loss 0.3766695288789235, Validation Accuracy 15/16
Epoch 12 Loss 1.010667369717189, Validation Accuracy 14/16
Epoch 12 Loss 0.6710662714736377, Validation Accuracy 13/16
Epoch 12 Loss 0.5330847806428997, Validation Accuracy 14/16
Epoch 12 Loss 1.1420546070321973, Validation Accuracy 13/16
Epoch 12 Loss 0.5481232439087094, Validation Accuracy 15/16
Epoch 12 Loss 1.0610686341943738, Validation Accuracy 16/16
Epoch 12 Loss 0.8681400615181281, Validation Accuracy 15/16
Epoch 12 Loss 0.6786982381157172, Validation Accuracy 15/16
Epoch 12 Loss 0.7598293674018752, Validation Accuracy 16/16
Epoch 12 Loss 0.2774362115832051, Validation Accuracy 13/16
Epoch 12 Loss 0.6558138161930278, Validation Accuracy 16/16
Epoch 12 Loss 0.46919565727402984, Validation Accuracy 16/16
Epoch 12 Loss 0.2531517300104027, Validation Accuracy 14/16
Epoch 12 Loss 0.3475383928000314, Validation Accuracy 13/16
Epoch 12 Loss 1.0758120189211615, Validation Accuracy 13/16
Epoch 12 Loss 0.9262330458166319, Validation Accuracy 14/16
Epoch 12 Loss 0.47188231546067133, Validation Accuracy 14/16
Epoch 12 Loss 0.8928640216533809, Validation Accuracy 15/16
Epoch 12 Loss 1.3372903935883944, Validation Accuracy 14/16
Epoch 12 Loss 0.5559557943099079, Validation Accuracy 14/16
Epoch 12 Loss 0.8429021407925102, Validation Accuracy 15/16
Epoch 12 Loss 1.2888039899598076, Validation Accuracy 12/16
Epoch 12 Loss 0.9164289219016972, Validation Accuracy 13/16
Epoch 12 Loss 0.9522303430126082, Validation Accuracy 14/16
Epoch 12 Loss 0.6068025625544393, Validation Accuracy 14/16
Epoch 12 Loss 0.6042504613543818, Validation Accuracy 13/16
Epoch 12 Loss 0.5787584787893696, Validation Accuracy 15/16
Epoch 12 Loss 0.6740018627010822, Validation Accuracy 16/16
Epoch 12 Loss 0.8903397930094331, Validation Accuracy 16/16
Epoch 12 Loss 0.35767002119638047, Validation Accuracy 14/16
Epoch 12 Loss 0.6632846501531875, Validation Accuracy 15/16
Epoch 12 Loss 0.5163086332523628, Validation Accuracy 16/16
Epoch 12 Loss 0.7271903370873598, Validation Accuracy 15/16
Epoch 12 Loss 0.5634310224222137, Validation Accuracy 14/16
Epoch 12 Loss 1.045060080264237, Validation Accuracy 15/16
Epoch 12 Loss 0.795248501762127, Validation Accuracy 15/16
Epoch 12 Loss 1.1620899723426492, Validation Accuracy 14/16
Epoch 12 Loss 0.8233177641990078, Validation Accuracy 15/16
Epoch 12 Loss 1.0449510546369103, Validation Accuracy 15/16
Epoch 12 Loss 0.5620823439710667, Validation Accuracy 14/16
Epoch 12 Loss 0.8836346417208973, Validation Accuracy 14/16
Epoch 12 Loss 0.5478331978053026, Validation Accuracy 15/16
Epoch 12 Loss 0.8392562277045659, Validation Accuracy 14/16
Epoch 13 Loss 0.02387806252344166, Validation Accuracy 14/16
Epoch 13 Loss 0.8542331109012485, Validation Accuracy 15/16
Epoch 13 Loss 1.3035514256237373, Validation Accuracy 16/16
Epoch 13 Loss 0.7882080155749378, Validation Accuracy 14/16
Epoch 13 Loss 0.3436250650429045, Validation Accuracy 15/16
Epoch 13 Loss 0.4662203601924223, Validation Accuracy 16/16
Epoch 13 Loss 0.9704959744323861, Validation Accuracy 14/16
Epoch 13 Loss 0.9755712448812255, Validation Accuracy 14/16
Epoch 13 Loss 0.8450502454967523, Validation Accuracy 16/16
Epoch 13 Loss 0.6746868640198771, Validation Accuracy 12/16
Epoch 13 Loss 0.9882507668618344, Validation Accuracy 15/16
Epoch 13 Loss 1.014533652498732, Validation Accuracy 15/16
Epoch 13 Loss 1.389773721792974, Validation Accuracy 14/16
Epoch 13 Loss 1.181769734409079, Validation Accuracy 14/16
Epoch 13 Loss 1.5745672921296514, Validation Accuracy 14/16
Epoch 13 Loss 0.8246292315561791, Validation Accuracy 13/16
Epoch 13 Loss 1.6124906295909014, Validation Accuracy 13/16
Epoch 13 Loss 0.9892326053773421, Validation Accuracy 16/16
Epoch 13 Loss 1.0480536094496846, Validation Accuracy 15/16
Epoch 13 Loss 0.4796857433140188, Validation Accuracy 15/16
Epoch 13 Loss 1.0276902393818137, Validation Accuracy 12/16
Epoch 13 Loss 0.37735582373648907, Validation Accuracy 12/16
Epoch 13 Loss 0.2978332881620869, Validation Accuracy 14/16
Epoch 13 Loss 0.37049093799278865, Validation Accuracy 14/16
Epoch 13 Loss 0.409867273548271, Validation Accuracy 13/16
Epoch 13 Loss 0.6263936945706631, Validation Accuracy 15/16
Epoch 13 Loss 0.22823213356862096, Validation Accuracy 14/16
Epoch 13 Loss 0.3890896237387567, Validation Accuracy 14/16
Epoch 13 Loss 0.4513194355379093, Validation Accuracy 14/16
Epoch 13 Loss 0.32970302221433717, Validation Accuracy 14/16
Epoch 13 Loss 0.5693425352357271, Validation Accuracy 16/16
Epoch 13 Loss 0.693745818435373, Validation Accuracy 13/16
Epoch 13 Loss 0.47144361832996917, Validation Accuracy 16/16
Epoch 13 Loss 0.6399847436562063, Validation Accuracy 13/16
Epoch 13 Loss 1.6161219511691627, Validation Accuracy 16/16
Epoch 13 Loss 0.6292490317458839, Validation Accuracy 15/16
Epoch 13 Loss 0.8913162680712472, Validation Accuracy 15/16
Epoch 13 Loss 1.2309952403797542, Validation Accuracy 14/16
Epoch 13 Loss 1.1613414825341373, Validation Accuracy 15/16
Epoch 13 Loss 0.761754113713062, Validation Accuracy 13/16
Epoch 13 Loss 0.6017735123127531, Validation Accuracy 15/16
Epoch 13 Loss 0.6574218525756169, Validation Accuracy 13/16
Epoch 13 Loss 0.4285869752526452, Validation Accuracy 15/16
Epoch 13 Loss 0.34609027467346476, Validation Accuracy 14/16
Epoch 13 Loss 0.9776391246900737, Validation Accuracy 13/16
Epoch 13 Loss 0.16044019145689956, Validation Accuracy 15/16
Epoch 13 Loss 1.023000446531745, Validation Accuracy 15/16
Epoch 13 Loss 0.997005688206411, Validation Accuracy 14/16
Epoch 13 Loss 0.949013212255887, Validation Accuracy 15/16
Epoch 13 Loss 0.6784685085692546, Validation Accuracy 15/16
Epoch 13 Loss 0.525358451617872, Validation Accuracy 16/16
Epoch 13 Loss 0.529208764523943, Validation Accuracy 14/16
Epoch 13 Loss 0.7393841395232325, Validation Accuracy 15/16
Epoch 13 Loss 0.620982309322636, Validation Accuracy 15/16
Epoch 13 Loss 0.7335952650199511, Validation Accuracy 14/16
Epoch 13 Loss 0.23701749984174175, Validation Accuracy 14/16
Epoch 13 Loss 0.6471401173196699, Validation Accuracy 15/16
Epoch 13 Loss 0.8453383987306752, Validation Accuracy 15/16
Epoch 13 Loss 0.7636086189175274, Validation Accuracy 16/16
Epoch 13 Loss 1.7660443141657716, Validation Accuracy 14/16
Epoch 13 Loss 0.8468409066873241, Validation Accuracy 14/16
Epoch 13 Loss 0.7186221829460501, Validation Accuracy 14/16
Epoch 13 Loss 0.8519552383649369, Validation Accuracy 15/16
Epoch 14 Loss 0.01973655165919288, Validation Accuracy 14/16
Epoch 14 Loss 0.7324862285791129, Validation Accuracy 14/16
Epoch 14 Loss 1.3253235199241211, Validation Accuracy 14/16
Epoch 14 Loss 0.47364674534688156, Validation Accuracy 15/16
Epoch 14 Loss 0.524160520426105, Validation Accuracy 14/16
Epoch 14 Loss 0.558550539618881, Validation Accuracy 16/16
Epoch 14 Loss 0.8095274268388966, Validation Accuracy 15/16
Epoch 14 Loss 0.778766987356832, Validation Accuracy 14/16
Epoch 14 Loss 0.8389629994729714, Validation Accuracy 16/16
Epoch 14 Loss 0.654575333853764, Validation Accuracy 15/16
Epoch 14 Loss 1.4380981714774355, Validation Accuracy 14/16
Epoch 14 Loss 1.050597255389466, Validation Accuracy 16/16
Epoch 14 Loss 0.6806500093503732, Validation Accuracy 13/16
Epoch 14 Loss 1.3428349659583163, Validation Accuracy 14/16
Epoch 14 Loss 1.4541550995816237, Validation Accuracy 14/16
Epoch 14 Loss 0.42516390400216075, Validation Accuracy 14/16
Epoch 14 Loss 1.7869654372000363, Validation Accuracy 14/16
Epoch 14 Loss 0.8950312571157031, Validation Accuracy 14/16
Epoch 14 Loss 0.7928338486174349, Validation Accuracy 15/16
Epoch 14 Loss 0.5610638852281868, Validation Accuracy 16/16
Epoch 14 Loss 0.8626335889267697, Validation Accuracy 13/16
Epoch 14 Loss 0.633034265508295, Validation Accuracy 13/16
Epoch 14 Loss 0.7020578696776041, Validation Accuracy 15/16
Epoch 14 Loss 1.1181489577358144, Validation Accuracy 16/16
Epoch 14 Loss 0.4450693927901728, Validation Accuracy 14/16
Epoch 14 Loss 0.5185838200225241, Validation Accuracy 15/16
Epoch 14 Loss 0.7865988096425912, Validation Accuracy 12/16
Epoch 14 Loss 1.2688949619431462, Validation Accuracy 14/16
Epoch 14 Loss 0.540834318951646, Validation Accuracy 14/16
Epoch 14 Loss 0.3852628926450127, Validation Accuracy 15/16
Epoch 14 Loss 0.8045653709397855, Validation Accuracy 15/16
Epoch 14 Loss 1.208388053752219, Validation Accuracy 13/16
Epoch 14 Loss 0.23463493219673187, Validation Accuracy 14/16
Epoch 14 Loss 0.6165980836575253, Validation Accuracy 13/16
